OrderID,OrderDate,CustomerID,Country,Product,Category,Quantity,UnitPrice,TotalPrice,PaymentMethod
ORD-04298,2023-07-23,CUST-0137,USA,Headphones,Electronics,4,1214.19,4856.76,Debit Card
ORD-00356,2023-07-23,CUST-0378,Japan,Fiction,Books,3,25.21,75.63,Credit Card
ORD-00073,2023-07-23,CUST-0210,Brazil,Headphones,Electronics,5,1434.24,7171.2,Apple Pay
ORD-01511,2023-07-23,CUST-0466,UK,Hair Dryer,Beauty,3,14.84,44.52,PayPal
ORD-04631,2023-07-24,CUST-0269,Brazil,Perfume,Beauty,3,79.34,238.02,Credit Card
ORD-01985,2023-07-24,CUST-0349,USA,Hat,Clothing,2,85.62,171.24,Credit Card
ORD-03108,2023-07-24,CUST-0489,Canada,Knife Set,Home & Kitchen,3,123.68,371.04,Credit Card
ORD-04607,2023-07-24,CUST-0160,France,Laptop,Electronics,5,899.64,4498.2,Debit Card
ORD-01922,2023-07-24,CUST-0295,Canada,Perfume,Beauty,4,10.44,41.76,Apple Pay
ORD-03565,2023-07-24,CUST-0149,Canada,Face Cream,Beauty,5,33.07,165.35,Credit Card
ORD-03019,2023-07-24,CUST-0176,Australia,Fiction,Books,4,34.39,137.56,Debit Card
ORD-03180,2023-07-25,CUST-0017,Germany,Laptop,Electronics,1,512.55,512.55,PayPal
ORD-01781,2023-07-25,CUST-0390,India,Cookware Set,Home & Kitchen,4,96.99,387.96,Credit Card
ORD-01339,2023-07-25,CUST-0443,Japan,Shoes,Clothing,4,84.51,338.04,Debit Card
ORD-04815,2023-07-25,CUST-0347,USA,Hair Dryer,Beauty,1,27.27,27.27,Credit Card
ORD-00887,2023-07-25,CUST-0421,Canada,Yoga Mat,Sports,2,55.2,110.4,Credit Card
ORD-04784,2023-07-25,CUST-0009,Australia,Fitness Tracker,Sports,2,181.84,363.68,Debit Card
ORD-04997,2023-07-25,CUST-0326,USA,Smart Watch,Electronics,4,584.73,2338.92,Credit Card
ORD-01898,2023-07-25,CUST-0447,USA,Coffee Maker,Home & Kitchen,2,212.52,425.04,Credit Card
ORD-04790,2023-07-25,CUST-0304,Brazil,Makeup Kit,Beauty,1,75.89,75.89,Credit Card
ORD-01271,2023-07-25,CUST-0295,India,Cookware Set,Home & Kitchen,1,151.12,151.12,Apple Pay
ORD-00152,2023-07-26,CUST-0048,Australia,Jeans,Clothing,1,52.48,52.48,Credit Card
ORD-04116,2023-07-26,CUST-0315,USA,Shoes,Clothing,3,101.23,303.69,Credit Card
ORD-00079,2023-07-26,CUST-0159,Brazil,Tennis Racket,Sports,4,31.87,127.48,PayPal
ORD-02457,2023-07-26,CUST-0406,Germany,Makeup Kit,Beauty,4,49.88,199.52,Apple Pay
ORD-01760,2023-07-26,CUST-0348,Australia,Smart Watch,Electronics,2,453.45,906.9,Credit Card
ORD-02702,2023-07-27,CUST-0079,Mexico,Shampoo,Beauty,4,35.73,142.92,Credit Card
ORD-01977,2023-07-27,CUST-0425,Mexico,Jeans,Clothing,5,20.49,102.45,Credit Card
ORD-00255,2023-07-27,CUST-0234,Japan,Jacket,Clothing,1,56.48,56.48,Debit Card
ORD-00118,2023-07-27,CUST-0248,UK,Smartphone,Electronics,3,658.4,1975.2,Debit Card
ORD-00756,2023-07-27,CUST-0074,USA,Jacket,Clothing,3,55.24,165.72,Google Pay
ORD-02656,2023-07-27,CUST-0438,USA,Perfume,Beauty,4,55.94,223.76,Debit Card
ORD-00525,2023-07-27,CUST-0191,USA,Shoes,Clothing,5,105.06,525.3,Debit Card
ORD-02275,2023-07-28,CUST-0128,Canada,Headphones,Electronics,1,868.02,868.02,Google Pay
ORD-01608,2023-07-28,CUST-0468,Mexico,Coffee Maker,Home & Kitchen,4,58.67,234.68,Debit Card
ORD-01347,2023-07-29,CUST-0243,Japan,Face Cream,Beauty,2,30.51,61.02,Credit Card
ORD-03736,2023-07-29,CUST-0355,USA,Laptop,Electronics,5,1167.53,5837.65,Credit Card
ORD-03563,2023-07-29,CUST-0115,USA,Jeans,Clothing,4,107.07,428.28,Credit Card
ORD-00044,2023-07-29,CUST-0302,Japan,Biography,Books,2,12.76,25.52,Credit Card
ORD-02124,2023-07-30,CUST-0235,USA,Cookware Set,Home & Kitchen,2,231.9,463.8,Debit Card
ORD-04643,2023-07-30,CUST-0429,Australia,Non-Fiction,Books,1,11.57,11.57,Debit Card
ORD-02882,2023-07-30,CUST-0147,Brazil,Shoes,Clothing,4,92.85,371.4,Debit Card
ORD-00135,2023-07-30,CUST-0370,USA,Camera,Electronics,3,1494.14,4482.42,PayPal
ORD-01178,2023-07-30,CUST-0216,Canada,Face Cream,Beauty,1,35.56,35.56,PayPal
ORD-03186,2023-07-30,CUST-0252,USA,Hat,Clothing,3,43.06,129.18,Credit Card
ORD-03939,2023-07-30,CUST-0257,Germany,Camera,Electronics,3,1015.26,3045.78,PayPal
ORD-04492,2023-07-30,CUST-0340,USA,Makeup Kit,Beauty,5,58.49,292.45,Credit Card
ORD-01635,2023-07-30,CUST-0256,UK,Fiction,Books,2,19.0,38.0,Credit Card
ORD-04301,2023-07-30,CUST-0425,Germany,Blender,Home & Kitchen,3,103.17,309.51,Credit Card
ORD-00002,2023-07-30,CUST-0026,USA,Shampoo,Beauty,5,69.65,348.25,Credit Card
ORD-03041,2023-07-31,CUST-0228,USA,Tablet,Electronics,5,606.55,3032.75,Credit Card
ORD-03561,2023-07-31,CUST-0225,USA,Hair Dryer,Beauty,1,8.73,8.73,Apple Pay
ORD-04891,2023-07-31,CUST-0394,UK,Dumbbells,Sports,5,29.94,149.7,Credit Card
ORD-00384,2023-07-31,CUST-0266,Germany,Speaker,Electronics,4,1277.75,5111.0,Credit Card
ORD-00342,2023-07-31,CUST-0241,Mexico,Microwave,Home & Kitchen,4,180.79,723.16,Credit Card
ORD-01508,2023-08-01,CUST-0344,USA,Hair Dryer,Beauty,2,83.13,166.26,Credit Card
ORD-04823,2023-08-01,CUST-0023,UK,Makeup Kit,Beauty,2,45.67,91.34,Apple Pay
ORD-01975,2023-08-01,CUST-0020,Australia,Blender,Home & Kitchen,2,73.17,146.34,Credit Card
ORD-01235,2023-08-01,CUST-0151,UK,Perfume,Beauty,2,60.15,120.3,Debit Card
ORD-03011,2023-08-01,CUST-0244,Australia,Science,Books,4,40.62,162.48,Credit Card
ORD-04621,2023-08-02,CUST-0337,USA,Hair Dryer,Beauty,5,56.77,283.85,PayPal
ORD-00574,2023-08-02,CUST-0090,Japan,Speaker,Electronics,3,1249.36,3748.08,Credit Card
ORD-04730,2023-08-03,CUST-0011,India,Fiction,Books,5,12.56,62.8,Apple Pay
ORD-01902,2023-08-03,CUST-0150,Australia,Biography,Books,5,11.01,55.05,Credit Card
ORD-02794,2023-08-03,CUST-0472,Japan,History,Books,1,48.18,48.18,Debit Card
ORD-02274,2023-08-03,CUST-0143,USA,Toaster,Home & Kitchen,4,295.15,1180.6,Debit Card
ORD-00115,2023-08-04,CUST-0134,USA,Headphones,Electronics,1,810.51,810.51,PayPal
ORD-03437,2023-08-04,CUST-0110,Australia,History,Books,5,33.74,168.7,Apple Pay
ORD-02926,2023-08-04,CUST-0471,USA,Hat,Clothing,3,104.51,313.53,Apple Pay
ORD-00081,2023-08-04,CUST-0182,USA,Speaker,Electronics,5,1389.8,6949.0,Apple Pay
ORD-00163,2023-08-04,CUST-0280,France,Microwave,Home & Kitchen,5,130.71,653.55,PayPal
ORD-00931,2023-08-05,CUST-0198,Australia,Cookware Set,Home & Kitchen,2,72.21,144.42,Credit Card
ORD-00405,2023-08-05,CUST-0311,USA,Science,Books,4,22.7,90.8,Credit Card
ORD-03674,2023-08-05,CUST-0123,France,Dress,Clothing,4,17.89,71.56,Debit Card
ORD-02845,2023-08-05,CUST-0461,Germany,Laptop,Electronics,2,1295.53,2591.06,PayPal
ORD-00878,2023-08-05,CUST-0223,UK,Shampoo,Beauty,2,55.39,110.78,PayPal
ORD-02889,2023-08-05,CUST-0015,USA,Science,Books,3,20.24,60.72,Apple Pay
ORD-02530,2023-08-06,CUST-0127,UK,Laptop,Electronics,2,934.92,1869.84,Credit Card
ORD-01231,2023-08-06,CUST-0011,Japan,Yoga Mat,Sports,3,153.67,461.01,PayPal
ORD-00385,2023-08-06,CUST-0349,USA,Self-Help,Books,5,30.07,150.35,Debit Card
ORD-00260,2023-08-06,CUST-0222,France,Yoga Mat,Sports,2,50.26,100.52,Apple Pay
ORD-03263,2023-08-06,CUST-0201,USA,Smartphone,Electronics,1,1424.1,1424.1,Google Pay
ORD-02082,2023-08-06,CUST-0066,Germany,Cookware Set,Home & Kitchen,1,277.83,277.83,Credit Card
ORD-03031,2023-08-06,CUST-0351,UK,Perfume,Beauty,2,18.53,37.06,Credit Card
ORD-03766,2023-08-07,CUST-0108,Australia,Dumbbells,Sports,1,160.52,160.52,Google Pay
ORD-04719,2023-08-07,CUST-0381,Japan,Shampoo,Beauty,1,91.12,91.12,Credit Card
ORD-01752,2023-08-07,CUST-0188,USA,Laptop,Electronics,4,1050.21,4200.84,PayPal
ORD-02376,2023-08-07,CUST-0140,Canada,Lipstick,Beauty,5,24.07,120.35,Debit Card
ORD-00597,2023-08-07,CUST-0046,France,Non-Fiction,Books,5,15.56,77.8,Apple Pay
ORD-00285,2023-08-07,CUST-0221,USA,Non-Fiction,Books,1,45.7,45.7,Credit Card
ORD-02687,2023-08-07,CUST-0279,Brazil,Hair Dryer,Beauty,5,79.75,398.75,Credit Card
ORD-04437,2023-08-08,CUST-0496,USA,Speaker,Electronics,1,535.0,535.0,PayPal
ORD-00502,2023-08-08,CUST-0249,Germany,Camera,Electronics,1,771.7,771.7,Debit Card
ORD-03973,2023-08-08,CUST-0197,UK,Jeans,Clothing,2,85.19,170.38,Apple Pay
ORD-01294,2023-08-08,CUST-0256,UK,Lipstick,Beauty,2,50.45,100.9,PayPal
ORD-01412,2023-08-08,CUST-0110,UK,Hair Dryer,Beauty,3,84.37,253.11,Debit Card
ORD-01166,2023-08-08,CUST-0091,USA,Yoga Mat,Sports,2,151.51,303.02,Credit Card
ORD-00484,2023-08-08,CUST-0352,Australia,Non-Fiction,Books,5,44.39,221.95,PayPal
ORD-00566,2023-08-08,CUST-0388,Australia,Fiction,Books,4,11.18,44.72,Apple Pay
ORD-04428,2023-08-09,CUST-0458,India,Shoes,Clothing,3,31.26,93.78,Credit Card
ORD-03102,2023-08-09,CUST-0020,Japan,Camera,Electronics,2,1116.36,2232.72,Debit Card
ORD-04854,2023-08-09,CUST-0122,Japan,Coffee Maker,Home & Kitchen,3,193.66,580.98,Credit Card
ORD-02371,2023-08-09,CUST-0242,Brazil,Yoga Mat,Sports,5,106.7,533.5,Credit Card
ORD-00662,2023-08-09,CUST-0486,UK,Perfume,Beauty,2,61.77,123.54,PayPal
ORD-03433,2023-08-09,CUST-0264,USA,Coffee Maker,Home & Kitchen,4,56.91,227.64,Google Pay
ORD-03751,2023-08-09,CUST-0097,Germany,Headphones,Electronics,1,393.48,393.48,Credit Card
ORD-02290,2023-08-10,CUST-0060,UK,Tablet,Electronics,3,734.69,2204.07,Credit Card
ORD-04739,2023-08-10,CUST-0322,India,Smart Watch,Electronics,1,568.02,568.02,Credit Card
ORD-02860,2023-08-10,CUST-0207,UK,Laptop,Electronics,3,951.37,2854.11,Apple Pay
ORD-01160,2023-08-10,CUST-0311,Australia,Toaster,Home & Kitchen,5,229.1,1145.5,Debit Card
ORD-00029,2023-08-10,CUST-0350,Germany,Lipstick,Beauty,4,29.21,116.84,PayPal
ORD-00781,2023-08-10,CUST-0028,USA,Perfume,Beauty,2,68.32,136.64,Debit Card
ORD-04067,2023-08-10,CUST-0233,France,Yoga Mat,Sports,1,119.23,119.23,Debit Card
ORD-00711,2023-08-11,CUST-0355,Canada,Speaker,Electronics,5,787.77,3938.85,Credit Card
ORD-00509,2023-08-11,CUST-0242,Australia,Socks,Clothing,5,122.63,613.15,PayPal
ORD-02215,2023-08-11,CUST-0327,Mexico,Jacket,Clothing,5,81.51,407.55,PayPal
ORD-02392,2023-08-11,CUST-0180,Australia,Laptop,Electronics,1,612.72,612.72,PayPal
ORD-03357,2023-08-12,CUST-0241,UK,Biography,Books,1,14.3,14.3,PayPal
ORD-03113,2023-08-12,CUST-0415,USA,Toaster,Home & Kitchen,5,277.96,1389.8,Debit Card
ORD-00402,2023-08-12,CUST-0459,Australia,Tablet,Electronics,5,1383.68,6918.4,Debit Card
ORD-03281,2023-08-12,CUST-0068,Australia,Fiction,Books,2,43.1,86.2,Credit Card
ORD-00150,2023-08-12,CUST-0426,Germany,Socks,Clothing,4,65.98,263.92,Google Pay
ORD-03983,2023-08-12,CUST-0086,USA,Microwave,Home & Kitchen,3,225.07,675.21,Credit Card
ORD-04606,2023-08-12,CUST-0120,UK,Dumbbells,Sports,4,125.82,503.28,PayPal
ORD-02399,2023-08-13,CUST-0255,Germany,Self-Help,Books,5,33.69,168.45,Debit Card
ORD-02222,2023-08-13,CUST-0077,Japan,Camera,Electronics,2,882.27,1764.54,Apple Pay
ORD-00190,2023-08-13,CUST-0082,UK,Shampoo,Beauty,3,19.21,57.63,Credit Card
ORD-03161,2023-08-13,CUST-0209,India,Basketball,Sports,1,64.48,64.48,PayPal
ORD-04674,2023-08-13,CUST-0294,USA,Self-Help,Books,3,12.04,36.12,Credit Card
ORD-02285,2023-08-13,CUST-0155,Brazil,Biography,Books,5,35.83,179.15,Debit Card
ORD-04731,2023-08-13,CUST-0267,UK,Headphones,Electronics,1,1204.04,1204.04,Debit Card
ORD-03990,2023-08-13,CUST-0152,Australia,Fitness Tracker,Sports,1,92.82,92.82,PayPal
ORD-04944,2023-08-14,CUST-0249,Canada,Perfume,Beauty,2,59.27,118.54,Google Pay
ORD-04704,2023-08-14,CUST-0230,UK,Headphones,Electronics,3,515.02,1545.06,PayPal
ORD-00928,2023-08-14,CUST-0282,Canada,Tablet,Electronics,4,1007.05,4028.2,PayPal
ORD-00676,2023-08-14,CUST-0037,USA,Dress,Clothing,5,120.4,602.0,Credit Card
ORD-04332,2023-08-14,CUST-0076,Canada,Camera,Electronics,5,108.19,540.95,Debit Card
ORD-00846,2023-08-14,CUST-0460,Australia,Hair Dryer,Beauty,5,51.86,259.3,Credit Card
ORD-01874,2023-08-14,CUST-0345,Japan,Shoes,Clothing,1,71.72,71.72,Debit Card
ORD-02678,2023-08-14,CUST-0235,USA,Makeup Kit,Beauty,5,62.54,312.7,Credit Card
ORD-03879,2023-08-15,CUST-0386,Canada,Jacket,Clothing,3,28.57,85.71,Apple Pay
ORD-04291,2023-08-15,CUST-0042,India,Hat,Clothing,4,115.65,462.6,Credit Card
ORD-00497,2023-08-15,CUST-0488,France,Hat,Clothing,3,98.05,294.15,PayPal
ORD-00767,2023-08-15,CUST-0317,Canada,Dumbbells,Sports,2,163.79,327.58,Debit Card
ORD-03005,2023-08-15,CUST-0001,Brazil,Headphones,Electronics,2,253.87,507.74,Credit Card
ORD-02773,2023-08-15,CUST-0489,USA,Jacket,Clothing,3,22.12,66.36,Credit Card
ORD-01712,2023-08-15,CUST-0485,Canada,Headphones,Electronics,4,1122.3,4489.2,Apple Pay
ORD-04289,2023-08-15,CUST-0066,USA,Face Cream,Beauty,4,78.29,313.16,Apple Pay
ORD-02749,2023-08-15,CUST-0335,USA,Science,Books,1,21.7,21.7,Credit Card
ORD-03776,2023-08-16,CUST-0358,UK,Perfume,Beauty,4,90.38,361.52,Credit Card
ORD-01309,2023-08-16,CUST-0093,Germany,Socks,Clothing,4,30.19,120.76,Debit Card
ORD-00059,2023-08-16,CUST-0166,USA,Socks,Clothing,4,21.11,84.44,Credit Card
ORD-03220,2023-08-16,CUST-0281,Canada,Cookware Set,Home & Kitchen,3,47.52,142.56,Debit Card
ORD-04999,2023-08-16,CUST-0174,France,Tennis Racket,Sports,4,174.39,697.56,Debit Card
ORD-03825,2023-08-16,CUST-0044,USA,Laptop,Electronics,1,916.01,916.01,Debit Card
ORD-02180,2023-08-16,CUST-0286,Canada,Face Cream,Beauty,3,17.96,53.88,Credit Card
ORD-00101,2023-08-17,CUST-0144,UK,Self-Help,Books,4,23.61,94.44,Google Pay
ORD-02710,2023-08-17,CUST-0445,USA,Biography,Books,4,47.0,188.0,PayPal
ORD-01714,2023-08-17,CUST-0154,France,Headphones,Electronics,2,820.54,1641.08,PayPal
ORD-04159,2023-08-17,CUST-0486,India,Socks,Clothing,1,96.77,96.77,Debit Card
ORD-03741,2023-08-17,CUST-0201,USA,Face Cream,Beauty,3,96.27,288.81,Credit Card
ORD-04014,2023-08-17,CUST-0021,Brazil,Science,Books,5,35.06,175.3,PayPal
ORD-00097,2023-08-18,CUST-0038,UK,Camera,Electronics,5,350.69,1753.45,Credit Card
ORD-04440,2023-08-18,CUST-0061,Australia,Microwave,Home & Kitchen,4,72.05,288.2,Credit Card
ORD-01299,2023-08-18,CUST-0281,India,Makeup Kit,Beauty,4,91.83,367.32,Credit Card
ORD-01195,2023-08-18,CUST-0339,India,Headphones,Electronics,5,1008.05,5040.25,Credit Card
ORD-02486,2023-08-18,CUST-0317,USA,Tablet,Electronics,5,1170.51,5852.55,Credit Card
ORD-04677,2023-08-18,CUST-0126,USA,Smartphone,Electronics,3,766.4,2299.2,Apple Pay
ORD-00161,2023-08-18,CUST-0460,Germany,History,Books,3,33.14,99.42,Credit Card
ORD-04898,2023-08-19,CUST-0306,USA,Knife Set,Home & Kitchen,1,221.8,221.8,Credit Card
ORD-02394,2023-08-19,CUST-0309,USA,Tablet,Electronics,5,1062.45,5312.25,PayPal
ORD-01259,2023-08-19,CUST-0305,USA,Hair Dryer,Beauty,3,98.28,294.84,Credit Card
ORD-01839,2023-08-19,CUST-0205,UK,Jeans,Clothing,3,68.69,206.07,Credit Card
ORD-03358,2023-08-19,CUST-0250,Japan,Hair Dryer,Beauty,5,43.05,215.25,Debit Card
ORD-01645,2023-08-19,CUST-0320,Mexico,Face Cream,Beauty,1,36.16,36.16,PayPal
ORD-04983,2023-08-19,CUST-0471,France,T-Shirt,Clothing,3,130.38,391.14,Google Pay
ORD-02875,2023-08-20,CUST-0251,UK,Toaster,Home & Kitchen,2,34.0,68.0,Debit Card
ORD-03040,2023-08-20,CUST-0252,India,Science,Books,1,47.09,47.09,Credit Card
ORD-04705,2023-08-20,CUST-0106,UK,Face Cream,Beauty,2,46.69,93.38,Debit Card
ORD-03211,2023-08-20,CUST-0046,Canada,Socks,Clothing,5,76.23,381.15,Debit Card
ORD-01001,2023-08-20,CUST-0500,USA,Basketball,Sports,4,113.41,453.64,PayPal
ORD-01020,2023-08-20,CUST-0159,USA,Shoes,Clothing,4,82.09,328.36,Google Pay
ORD-00426,2023-08-20,CUST-0165,Australia,Laptop,Electronics,2,291.33,582.66,Credit Card
ORD-00193,2023-08-20,CUST-0069,UK,Biography,Books,4,20.77,83.08,Debit Card
ORD-00245,2023-08-20,CUST-0102,Australia,Toaster,Home & Kitchen,3,211.13,633.39,Credit Card
ORD-02081,2023-08-20,CUST-0156,Mexico,Makeup Kit,Beauty,2,97.21,194.42,Apple Pay
ORD-04995,2023-08-21,CUST-0213,Germany,Shampoo,Beauty,2,16.08,32.16,PayPal
ORD-03793,2023-08-21,CUST-0146,UK,Makeup Kit,Beauty,3,52.6,157.8,Credit Card
ORD-04569,2023-08-21,CUST-0240,Germany,Laptop,Electronics,5,993.74,4968.7,Credit Card
ORD-01753,2023-08-21,CUST-0268,USA,Science,Books,4,20.23,80.92,PayPal
ORD-01147,2023-08-21,CUST-0491,Brazil,Face Cream,Beauty,3,33.79,101.37,PayPal
ORD-00985,2023-08-21,CUST-0492,USA,Non-Fiction,Books,3,16.9,50.7,Credit Card
ORD-01313,2023-08-21,CUST-0227,Mexico,History,Books,2,38.07,76.14,PayPal
ORD-00900,2023-08-22,CUST-0280,USA,Socks,Clothing,3,62.79,188.37,PayPal
ORD-02565,2023-08-22,CUST-0267,USA,Toaster,Home & Kitchen,1,195.23,195.23,Credit Card
ORD-03971,2023-08-22,CUST-0479,Japan,Biography,Books,2,28.17,56.34,PayPal
ORD-03382,2023-08-22,CUST-0022,India,Jacket,Clothing,1,120.97,120.97,Credit Card
ORD-04483,2023-08-22,CUST-0060,Mexico,Non-Fiction,Books,2,30.39,60.78,Credit Card
ORD-00861,2023-08-22,CUST-0037,UK,Jacket,Clothing,1,107.28,107.28,PayPal
ORD-02023,2023-08-22,CUST-0287,Australia,Speaker,Electronics,2,1058.9,2117.8,Apple Pay
ORD-02162,2023-08-23,CUST-0156,Germany,Cookware Set,Home & Kitchen,5,294.61,1473.05,PayPal
ORD-02663,2023-08-23,CUST-0313,Mexico,T-Shirt,Clothing,3,133.57,400.71,PayPal
ORD-03950,2023-08-23,CUST-0197,Australia,Camera,Electronics,2,1307.52,2615.04,Apple Pay
ORD-01652,2023-08-23,CUST-0346,Japan,Microwave,Home & Kitchen,3,256.1,768.3,Credit Card
ORD-00575,2023-08-23,CUST-0432,USA,Microwave,Home & Kitchen,5,241.46,1207.3,Apple Pay
ORD-03306,2023-08-23,CUST-0433,USA,Jeans,Clothing,3,88.55,265.65,PayPal
ORD-02029,2023-08-23,CUST-0266,Germany,Camera,Electronics,3,1336.87,4010.61,Debit Card
ORD-03150,2023-08-23,CUST-0078,Mexico,Fiction,Books,4,11.36,45.44,PayPal
ORD-00494,2023-08-24,CUST-0240,India,T-Shirt,Clothing,1,32.57,32.57,Debit Card
ORD-03359,2023-08-24,CUST-0331,USA,Running Shoes,Sports,2,71.22,142.44,Debit Card
ORD-03572,2023-08-24,CUST-0035,USA,Smart Watch,Electronics,4,424.7,1698.8,Credit Card
ORD-00475,2023-08-24,CUST-0480,Germany,T-Shirt,Clothing,3,93.89,281.67,PayPal
ORD-04415,2023-08-24,CUST-0180,Japan,Cookware Set,Home & Kitchen,2,120.84,241.68,Credit Card
ORD-00665,2023-08-24,CUST-0405,USA,Tablet,Electronics,3,1269.7,3809.1,PayPal
ORD-01630,2023-08-24,CUST-0146,Canada,Camera,Electronics,4,866.56,3466.24,Apple Pay
ORD-00778,2023-08-24,CUST-0051,Germany,Science,Books,5,10.53,52.65,Credit Card
ORD-02108,2023-08-24,CUST-0235,UK,Camera,Electronics,4,1018.53,4074.12,Debit Card
ORD-03390,2023-08-24,CUST-0315,USA,Biography,Books,1,45.57,45.57,PayPal
ORD-04271,2023-08-24,CUST-0287,France,Tablet,Electronics,3,947.75,2843.25,Debit Card
ORD-00357,2023-08-24,CUST-0429,India,Jacket,Clothing,4,24.58,98.32,Credit Card
ORD-01719,2023-08-24,CUST-0176,USA,Knife Set,Home & Kitchen,2,284.92,569.84,Credit Card
ORD-02041,2023-08-24,CUST-0456,USA,Socks,Clothing,4,27.47,109.88,PayPal
ORD-02210,2023-08-25,CUST-0117,Germany,Socks,Clothing,5,141.88,709.4,Credit Card
ORD-04884,2023-08-25,CUST-0096,Germany,Shoes,Clothing,5,143.91,719.55,Credit Card
ORD-04377,2023-08-25,CUST-0290,Australia,Headphones,Electronics,2,1424.81,2849.62,Credit Card
ORD-02519,2023-08-25,CUST-0460,Japan,Tennis Racket,Sports,4,109.46,437.84,Apple Pay
ORD-04872,2023-08-25,CUST-0140,USA,Camera,Electronics,2,703.47,1406.94,Apple Pay
ORD-02316,2023-08-25,CUST-0459,USA,Makeup Kit,Beauty,2,20.01,40.02,PayPal
ORD-03260,2023-08-25,CUST-0491,Brazil,Smartphone,Electronics,3,231.26,693.78,PayPal
ORD-00974,2023-08-26,CUST-0407,UK,Shampoo,Beauty,5,89.68,448.4,PayPal
ORD-00852,2023-08-26,CUST-0218,Germany,Camera,Electronics,5,1139.74,5698.7,Debit Card
ORD-00360,2023-08-26,CUST-0195,UK,Toaster,Home & Kitchen,5,282.05,1410.25,Credit Card
ORD-04042,2023-08-26,CUST-0270,Japan,Knife Set,Home & Kitchen,4,247.24,988.96,Debit Card
ORD-00067,2023-08-26,CUST-0264,UK,Coffee Maker,Home & Kitchen,2,229.16,458.32,Debit Card
ORD-00256,2023-08-26,CUST-0052,Australia,Perfume,Beauty,3,44.8,134.4,PayPal
ORD-03226,2023-08-27,CUST-0031,UK,Non-Fiction,Books,3,43.67,131.01,Credit Card
ORD-02405,2023-08-27,CUST-0244,USA,Dress,Clothing,2,145.96,291.92,Credit Card
ORD-00279,2023-08-27,CUST-0236,Australia,Speaker,Electronics,3,628.71,1886.13,Credit Card
ORD-01581,2023-08-27,CUST-0306,Australia,Dress,Clothing,4,85.19,340.76,Apple Pay
ORD-01703,2023-08-27,CUST-0381,India,Camera,Electronics,4,952.39,3809.56,Apple Pay
ORD-04369,2023-08-27,CUST-0353,Australia,Tablet,Electronics,4,268.6,1074.4,Credit Card
ORD-03310,2023-08-27,CUST-0095,USA,Smartphone,Electronics,4,175.68,702.72,Credit Card
ORD-04039,2023-08-27,CUST-0279,Japan,Laptop,Electronics,2,584.81,1169.62,Debit Card
ORD-01136,2023-08-27,CUST-0418,India,Smart Watch,Electronics,2,1074.61,2149.22,Credit Card
ORD-02043,2023-08-27,CUST-0459,France,Socks,Clothing,5,21.89,109.45,Credit Card
ORD-00708,2023-08-27,CUST-0104,Canada,Non-Fiction,Books,3,39.66,118.98,Credit Card
ORD-03960,2023-08-27,CUST-0058,USA,Dress,Clothing,5,111.57,557.85,Debit Card
ORD-01500,2023-08-28,CUST-0096,USA,Hair Dryer,Beauty,4,55.92,223.68,PayPal
ORD-00870,2023-08-28,CUST-0249,Australia,Blender,Home & Kitchen,4,191.3,765.2,Debit Card
ORD-03544,2023-08-28,CUST-0005,UK,Smart Watch,Electronics,4,782.61,3130.44,PayPal
ORD-00107,2023-08-28,CUST-0139,Australia,Jacket,Clothing,3,143.78,431.34,Apple Pay
ORD-03054,2023-08-28,CUST-0033,USA,Biography,Books,5,23.13,115.65,Credit Card
ORD-00210,2023-08-28,CUST-0248,UK,Smart Watch,Electronics,4,1017.52,4070.08,Debit Card
ORD-00076,2023-08-28,CUST-0462,USA,Jeans,Clothing,2,67.41,134.82,PayPal
ORD-00343,2023-08-28,CUST-0481,USA,Makeup Kit,Beauty,3,75.91,227.73,Credit Card
ORD-01431,2023-08-28,CUST-0469,USA,Cookware Set,Home & Kitchen,2,227.75,455.5,Google Pay
ORD-04941,2023-08-29,CUST-0447,Australia,Shampoo,Beauty,2,29.73,59.46,PayPal
ORD-01713,2023-08-29,CUST-0150,USA,Smartphone,Electronics,2,128.48,256.96,PayPal
ORD-02733,2023-08-29,CUST-0458,Australia,Laptop,Electronics,1,982.28,982.28,PayPal
ORD-01979,2023-08-30,CUST-0419,USA,Speaker,Electronics,2,1068.56,2137.12,PayPal
ORD-02997,2023-08-30,CUST-0060,Brazil,Coffee Maker,Home & Kitchen,5,36.91,184.55,Credit Card
ORD-04687,2023-08-30,CUST-0083,USA,Biography,Books,4,41.26,165.04,Google Pay
ORD-04149,2023-08-30,CUST-0380,Australia,Biography,Books,5,38.37,191.85,Credit Card
ORD-02111,2023-08-30,CUST-0226,India,Camera,Electronics,2,215.52,431.04,Debit Card
ORD-01193,2023-08-31,CUST-0487,France,Toaster,Home & Kitchen,5,49.08,245.4,Debit Card
ORD-04620,2023-08-31,CUST-0005,Australia,Smartphone,Electronics,1,1115.5,1115.5,Credit Card
ORD-00565,2023-08-31,CUST-0238,Brazil,Self-Help,Books,4,45.42,181.68,PayPal
ORD-01296,2023-08-31,CUST-0298,Japan,Face Cream,Beauty,2,30.98,61.96,Debit Card
ORD-02466,2023-08-31,CUST-0045,Japan,Coffee Maker,Home & Kitchen,3,160.29,480.87,Credit Card
ORD-01033,2023-08-31,CUST-0457,Brazil,Fiction,Books,1,12.52,12.52,PayPal
ORD-03422,2023-08-31,CUST-0026,USA,Smart Watch,Electronics,3,1290.72,3872.16,Credit Card
